Name,"Form of creative work","Wikidata QID","IMSLP ID","VIAF ID",composer,arranger
"Tristis est anima mea usque ad mortem","musical hoax",,"Tristis est anima mea (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Charles Bordes"
"Tristis est anima mea usque ad mortem","musical hoax",,"Tristis est anima mea (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Franz Xaver Haberl"
"Tristis est anima mea usque ad mortem",motet,,"Tristis est anima mea (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Charles Bordes"
"Tristis est anima mea usque ad mortem",motet,,"Tristis est anima mea (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Franz Xaver Haberl"
"Coenantibus illis accepit Jesus",motet,,"Coenantibus illis accepit Jesus (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Charles Bordes"
"Hodie Christus natus est",motet,,"Hodie Christus natus est (Nanino, Giovanni Maria)",,"Giovanni Maria Nanino","Charles Bordes"
"O magnum mysterium",motet,,"O magnum mysterium (Victoria, Tomás Luis de)",,"Tomás Luis de Victoria","Charles Bordes"
"Tu es Petrus",motet,,"Tu es Petrus (Clemens non Papa, Jacobus)",,"Jacob Clemens non Papa","Charles Bordes"
"Peccantem me quotidie",motet,,"Peccantem me quotidie (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Charles Bordes"
"18 Ausgewählte Klavierstücke in Form von Suiten",suite,,"18 Ausgewählte Klavierstücke in Form von Suiten (Scarlatti, Domenico)",,"Domenico Scarlatti","Hans von Bülow"
"18 Ausgewählte Klavierstücke in Form von Suiten","collection volume",,"18 Ausgewählte Klavierstücke in Form von Suiten (Scarlatti, Domenico)",,"Domenico Scarlatti","Hans von Bülow"
Isa,opera,Q126368727,,,"Peter Benoit",
"Le hussard de Felsheim",opera,Q54996458,"Le hussard de Felsheim (Adam, Adolphe)",,"Adolphe Adam","L. Corret"
"Le Dieu et la Bayadère",,Q54996686,,,"Daniel François Esprit Auber","Eugène Walckiers"
"Charles de France ou Amour et gloire","opéra comique",Q126366946,"Charles de France (Hérold, Ferdinand)",,"François Adrien Boieldieu","Benoît Tranquille Berbiguier"
"Charles de France ou Amour et gloire","opéra comique",Q126366946,"Charles de France (Hérold, Ferdinand)",,"Ferdinand Hérold","Benoît Tranquille Berbiguier"
"Charles de France ou Amour et gloire",opera,Q126366946,"Charles de France (Hérold, Ferdinand)",,"François Adrien Boieldieu","Benoît Tranquille Berbiguier"
"Charles de France ou Amour et gloire",opera,Q126366946,"Charles de France (Hérold, Ferdinand)",,"Ferdinand Hérold","Benoît Tranquille Berbiguier"
Parisina,opera,Q125772041,,,"Edward Keurvels",
Parisina,poem,Q3365377,,,"Lord Byron",
"Allegro con fuoco","organ music",,,,"August De Boeck",
"Karel van Gelderland",opera,Q125760961,,,"Peter Benoit",
Beatrijs,"symphonic poem",,,,"Arthur Meulemans",
"The Faun and the Shepherdess, K002","song cycle",,"The Faun and the Shepherdess, K002 (Stravinsky, Igor)",,"Igor Stravinsky",
"O Maria die daar staat",song,,,,"Flor Peeters",
"Drie Liederen","song cycle",,,,"Flor Peeters",
"The Orphan","song cycle",,"The Orphan (Mussorgsky, Modest)",,"Modest Petrovich Mussorgsky",
"La lettre","song cycle",,"La lettre (Massenet, Jules)",,"Jules Massenet",
"Short Festival Te Deum",motet,,"Short Festival Te Deum (Holst, Gustav)",,"Gustav Holst",
"Zes Latijnse Lofgezangen",motet,,,,"Henri Clemens",
"Zes Latijnse Lofgezangen","choral music",,,,"Henri Clemens",
"Zes Latijnse Lofgezangen",hymn,,,,"Henri Clemens",
"Kommt, laßt uns anbeten, Op.46","Psalm 95",,"Kommt, laßt uns anbeten, Op.46 (Mendelssohn, Felix)",,"Felix Mendelssohn",
"Kommt, laßt uns anbeten, Op.46","choral music",,"Kommt, laßt uns anbeten, Op.46 (Mendelssohn, Felix)",,"Felix Mendelssohn",
"Kommt, laßt uns anbeten, Op.46","church cantata",,"Kommt, laßt uns anbeten, Op.46 (Mendelssohn, Felix)",,"Felix Mendelssohn",
"La fiancée",,Q1799265,,,"Daniel François Esprit Auber","Eugène Walckiers"
"Air varié 'Vive Henri 4!', Op.27","theme and variations",,"Air varié 'Vive Henri 4!', Op.27 (Baillot, Pierre)",,"Pierre Baillot",
"Potpourri, Op.55",potpourri,,"Potpourri, Op.55 (Briccialdi, Giulio)",,"Giulio Briccialdi",
"Piano Concerto No.1, Op.11","piano concerto",Q11331308,"Piano Concerto No.1 in C major, Op.11 (Weber, Carl Maria von)",,"Carl Maria von Weber",
Struensée,opera,,"Struensée (Meyerbeer, Giacomo)",,"Giacomo Meyerbeer","Anton Bernhard Fürstenau"
"Les mousquetaires de la reine",opera,,"Les mousquetaires de la reine (Halévy, Fromental)",,"Fromental Halévy","Anton Bernhard Fürstenau"
"Azémia ou Les Sauvages",,Q31898322,,,"Nicolas Dalayrac",
"12 Mélodies italiennes",potpourri,,"12 Mélodies italiennes (Bériot, Charles-Auguste de)",,"Charles Auguste de Bériot",
"Stanco di pascolar","traditional folk music",,,,Anonymous,"Charles Auguste de Bériot"
"Stanco di pascolar","music of Venice",,,,Anonymous,"Charles Auguste de Bériot"
"La verginella",song,,,,"Ferdinando Bertoni","Charles Auguste de Bériot"
"È vezzosa si la rosa",song,,,,"Nicola Vaccai","Charles Auguste de Bériot"
"A torto ti lagni amor",song,,,,"Peter Winter","Charles Auguste de Bériot"
"Vanne al mio bene",song,,,,"Felice Blangini","Charles Auguste de Bériot"
"La gelosia. Canzonetta veneziana (Non giova il sospirar)",canzonetta,,,,"Gaetano Donizetti","Charles Auguste de Bériot"
"Le pré aux clercs",,Q3226048,"Le pré aux clercs (Hérold, Ferdinand)",,"Ferdinand Hérold","Henri Herz"
"Le pré aux clercs",,Q3226048,"Le pré aux clercs (Hérold, Ferdinand)",,"Ferdinand Hérold","P. Nacher"
Crois-moi!,romance,Q124348487,,,"Francesco Masini","Émile Barateau"
"Grand Solo No.5, Op.79",solo,Q124349397,"Grand Solo No.5, Op.79 (Tulou, Jean-Louis)",,"Jean-Louis Tulou",
"L'Angelus, Op.46",fantasia,Q124349637,"L'Angelus, Op.46 (Tulou, Jean-Louis)",,"Jean-Louis Tulou",
"Potpourri for Flute or Violin and Piano No.32, Op.259",potpourri,,"Potpourri for Flute or Violin and Piano No.32, Op.259 (Küffner, Joseph)",,"Joseph Küffner",
"Concerto for 2 Violins, BWV 1043",concerto,Q1094801,"Concerto for 2 Violins in D minor, BWV 1043 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Mathieu Crickboom"
"Concerto for 2 Violins, BWV 1043",concerto,Q1094801,"Concerto for 2 Violins in D minor, BWV 1043 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Gustav Schreck"
"Morceau de concert, Op.14",march,,"Morceau de concert, Op.14 (Servais, Adrien-François)",,"Adrien-François Servais",
"Morceau de concert, Op.14",concerto,,"Morceau de concert, Op.14 (Servais, Adrien-François)",,"Adrien-François Servais",
"3 Gedichte, Op.29",song,,"3 Gedichte, Op.29 (Schumann, Robert)",,"Robert Schumann",
"Piano Concerto No.2, Op.40","piano concerto",Q210213,"Piano Concerto No.2, Op.40 (Mendelssohn, Felix)",,"Felix Mendelssohn",
"Cavatine, Op.47",cavatina,,"Cavatine, Op.47 (Demersseman, Jules)",,"Jules Demersseman",
"Cavatine, Op.47","chamber music",,"Cavatine, Op.47 (Demersseman, Jules)",,"Jules Demersseman",
"Double Bass Concertino No.1",,,"Double Bass Concertino No.1 (Labro, Charles)",,"Charles Labro",
"Horn Solo No.2, Op.7",solo,,"Horn Solo No.2, Op.7 (Gallay, Jacques François)",,"Jacques François Gallay",
"Horn Solo No.2, Op.7",concerto,,"Horn Solo No.2, Op.7 (Gallay, Jacques François)",,"Jacques François Gallay",
"Joseph en Egypt","comic opera",Q109241572,"Joseph (Méhul, Etienne Nicolas)",,"Étienne Méhul",
"Piano Concerto No.1, H 27","piano concerto",,"Piano Concerto No.1, H 27 (Field, John)",,"John Field",
"Horn Solo No.12, Op.55",solo,,"Horn Solo No.12, Op.55 (Gallay, Jacques François)",,"Jacques François Gallay",
"Horn Solo No.12, Op.55",concerto,,"Horn Solo No.12, Op.55 (Gallay, Jacques François)",,"Jacques François Gallay",
"Piano Concerto No.4, Op.64","piano concerto",,"Piano Concerto No.4, Op.64 (Moscheles, Ignaz)",,"Ignaz Moscheles",
"Montano et Stephanie",opera,,"Montano et Stephanie (Berton, Henri-Montan)",,"Henri Montan Berton",Anonymous
"Septet No.2, Op.114","chamber music",,"Septet No.2, Op.114 (Hummel, Johann Nepomuk)",,"Johann Nepomuk Hummel",
"String Octet, Op.20","string music",,"String Octet, Op.20 (Mendelssohn, Felix)",,"Felix Mendelssohn",
"Violin Concerto No.2, Op.32",concerto,,"Violin Concerto No.2, Op.32 (Bériot, Charles-Auguste de)",,"Charles Auguste de Bériot",
"Piano Sextet, Op.58",sextet,,"Piano Sextet, Op.58 (Kalkbrenner, Friedrich Wilhelm)",,"Friedrich Kalkbrenner",
"Piano Sextet, Op.58","chamber music",,"Piano Sextet, Op.58 (Kalkbrenner, Friedrich Wilhelm)",,"Friedrich Kalkbrenner",
"Piano Concerto in F major, Op.Posth.1","piano concerto",,"Piano Concerto in F major, Op.Posth.1 (Hummel, Johann Nepomuk)",,"Johann Nepomuk Hummel",
"Piano Sextet No.5, Op.124",sextet,,"Piano Sextet No.5, Op.124 (Bertini, Henri)",,"Henri Bertini",
"Piano Sextet No.5, Op.124","chamber music",,"Piano Sextet No.5, Op.124 (Bertini, Henri)",,"Henri Bertini",
"Piano Sextet No.3, Op.90",sextet,,"Piano Sextet No.3, Op.90 (Bertini, Henri)",,"Henri Bertini",
"Piano Sextet No.3, Op.90","chamber music",,"Piano Sextet No.3, Op.90 (Bertini, Henri)",,"Henri Bertini",
"Piano Sextet No.2, Op.85",sextet,,"Piano Sextet No.2, Op.85 (Bertini, Henri)",,"Henri Bertini",
"Piano Sextet No.2, Op.85","chamber music",,"Piano Sextet No.2, Op.85 (Bertini, Henri)",,"Henri Bertini",
"Piano Concerto No.1, S.124","piano concerto",Q162893,"Piano Concerto No.1, S.124 (Liszt, Franz)",,"Franz Liszt",
"Piano Concerto No.1, Op.11","piano concerto",,"Piano Concerto No.1, Op.11 (Chopin, Frédéric)",,"Frédéric Chopin",
"Reinaert de Vos",opera,Q125408064,,,"August De Boeck",
"Missa sine nomine",mass,Q125397985,,,"Philippe de Monte",
"Missa la dolce vista","parody mass",Q125397974,,,"Philippe de Monte",
"Missa la dolce vista",mass,Q125397974,,,"Philippe de Monte",
"Missa brevis",mass,Q28219842,"Missa brevis (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina","Charles Bordes"
"Missa super Beatus qui intelligit, LV 920",mass,Q124314668,"Missa super Beatus qui intelligit, LV 920 (Lassus, Orlande de)",,"Orlande de Lassus","Johann Gottfried Ferrenberg"
"Missa super Beatus qui intelligit, LV 920","parody mass",Q124314668,"Missa super Beatus qui intelligit, LV 920 (Lassus, Orlande de)",,"Orlande de Lassus","Johann Gottfried Ferrenberg"
"Piano Sextet No.1, Op.79",sextet,,"Piano Sextet No.1, Op.79 (Bertini, Henri)",,"Henri Bertini",
"Piano Sextet No.1, Op.79","chamber music",,"Piano Sextet No.1, Op.79 (Bertini, Henri)",,"Henri Bertini",
"Quentin Durward","dramatico-musical work",Q109242022,"Quentin Durward (Gevaert, François-Auguste)",,"François-Auguste Gevaert",
"Le billet de Marguerite","comic opera",,"Le billet de Marguerite (Gevaert, François-Auguste)",,"François-Auguste Gevaert",
Pastorale,,,"Pastorale (Mortelmans, Lodewijk)",,"Lodewijk Mortelmans",
"Contes et Ballades, Op.34","piano cycle",,"Contes et Ballades, Op.34 (Benoit, Peter)",,"Peter Benoit",
"Contes et Ballades, Op.34","programme music",,"Contes et Ballades, Op.34 (Benoit, Peter)",,"Peter Benoit",
"Klokke Roeland, Op.17",cantata,,"Klokke Roeland, Op.17 (Tinel, Edgar)",,"Edgard Tinel",
"Charlotte Corday",opera,Q125389042,,,"Peter Benoit",
"Charlotte Corday","lyrical drama",Q125389042,,,"Peter Benoit",
"De pacificatie van Gent",opera,,"De pacificatie van Gent (Benoit, Peter)",,"Peter Benoit",
"Cor mio deh non languire",madrigal,Q124316713,,,"Alessandro Scarlatti","Napoléon Joseph Ney"
"Cor mio deh non languire",madrigal,Q124316713,,,"Giuseppe Sigismondo","Napoléon Joseph Ney"
"Cor mio deh non languire","musical hoax",Q124316713,,,"Alessandro Scarlatti","Napoléon Joseph Ney"
"Cor mio deh non languire","musical hoax",Q124316713,,,"Giuseppe Sigismondo","Napoléon Joseph Ney"
"Viola da Gamba Sonatas, BWV 1027-1029",,Q1492892,"3 Sonatas for Viola da Gamba and Harpsichord, BWV 1027-1029 (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Angelo Consolini"
"Concerto for Violin and Oboe in C minor, BWV 1060R",concerto,,"Concerto for Violin and Oboe in C minor, BWV 1060R (Bach, Johann Sebastian)",,"Johann Sebastian Bach","Daniel Hermann"
"Princeps gloriosissime",motet,,"Princeps gloriosissime (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina",
"Crux Fidelis",motet,,"Crux Fidelis (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina",
"Adoramus te Christe, IGP 3",motet,,"Adoramus te Christe, IGP 3 (Palestrina, Giovanni Pierluigi da)",,"Giovanni Pierluigi da Palestrina",
"Felix namque es sacra virgo Maria",motet,,"Felix namque es sacra Virgo Maria (Pitoni, Giuseppe Ottavio)",,"Giuseppe Ottavio Pitoni",
"Regali ex progenie",motet,,"Regali ex progenie (Handl, Jacob)",,"Jacobus Gallus",
"Donde cotanto fremito, S.602",aria,,"Donde cotanto fremito, S.602 (Marcello, Benedetto)",,"Benedetto Marcello",
"Addio campagne amene",,,,,"Giovanni Carlo Maria Clari",
"Cantando un dì",song,,"Cantando un dì (Clari, Giovanni Carlo Maria)",,"Giovanni Carlo Maria Clari",
"I cieli immensi narrano, S. 618","liturgical music",,"I cieli immensi narrano, S.618 (Marcello, Benedetto)",,"Benedetto Marcello",
"Hallelujah Chorus",,Q6821965,"Messiah, HWV 56 (Handel, George Frideric)",,"George Frideric Handel",
"Mass, Op.12",,,"Mass, Op.12 (Franck, César)",,"César Franck",
"30 Melodies",,,"30 Melodies (Tours, Berthold)",,"Berthold Tours",
"Manfred, Op.115",,,"Manfred, Op.115 (Schumann, Robert)",,"Robert Schumann","Julius Sachs"
"Chanson d'amour","cello music",,"Chanson d'amour (Hollman, Joseph)",,"Joseph Hollman",
"Sérénade, Op.7",serenade,,"Sérénade, Op.7 (Pierné, Gabriel)",,"Gabriel Pierné",
"6 Leichte Stücke, Op.32",,,"6 Leichte Stücke, Op.32 (Moffat, Alfred)",,"Alfred Moffat",
"Cavatina, Op.41",,,"Cavatina, Op.41 (Schmidt, Oscar)",,"Oscar Schmidt",
"6 Pieces for Cello and Piano, Op.26",,,"6 Pieces for Cello and Piano, Op.26 (Klengel, Julius)",,"Julius Klengel",
"Scenes from a Masked Ball, Op.3","programme music",,"Scenes from a Masked Ball, Op.3 (Popper, David)",,"David Popper",
"Scenes from a Masked Ball, Op.3","cello music",,"Scenes from a Masked Ball, Op.3 (Popper, David)",,"David Popper",
"3 Pieces, Op.11","dance music",,"3 Pieces, Op.11 (Popper, David)",,"David Popper",
"Gavotte No.2, Op.23","dance music",,"Gavotte No.2, Op.23 (Popper, David)",,"David Popper",
"Gavotte No.2, Op.23","cello music",,"Gavotte No.2, Op.23 (Popper, David)",,"David Popper",
"Gavotte No.2, Op.23","early music",,"Gavotte No.2, Op.23 (Popper, David)",,"David Popper",
"Tarantella, Op.33","dance music",,"Tarantella, Op.33 (Popper, David)",,"David Popper",
"Tarantella, Op.33","cello music",,"Tarantella, Op.33 (Popper, David)",,"David Popper",
"Elfentanz, Op.39","cello music",,"Elfentanz, Op.39 (Popper, David)",,"David Popper",
"Elfentanz, Op.39","dance music",,"Elfentanz, Op.39 (Popper, David)",,"David Popper",
"3 Stücke, Op.62","cello music",,"3 Stücke, Op.62 (Popper, David)",,"David Popper",
"Im Walde Suite, Op.50",suite,,"Im Walde Suite, Op.50 (Popper, David)",,"David Popper",
"Im Walde Suite, Op.50","chamber music",,"Im Walde Suite, Op.50 (Popper, David)",,"David Popper",
"Romance sans paroles, Op.23",,,"Romance sans paroles, Op.23 (Davydov, Karl)",,"Karl Davydov",
"Canzone Napolitana","traditional folk music",,"Canzone Napolitana (Casella fils, César)",,,
"2 Morceaux, Op.38",march,,"2 Morceaux, Op.38 (Hubay, Jenő)",,,
"12 Klavierstücke für kleine und große Kinder, Op.85","piano cycle",,"12 Klavierstücke für kleine und große Kinder, Op.85 (Schumann, Robert)",,,
"10 Pièces de genre, Op.10","piano cycle",,"10 Pièces de genre, Op.10 (Massenet, Jules)",,,
"3 Pieces for Cello and Piano","chamber music",,"3 Pieces for Cello and Piano (Marie, Gabriel Prosper)",,,
"7 Mélodies, Op.32",,,"7 Mélodies, Op.32 (Cui, César)",,,
"The ornamentations in Joh. Seb. Bach's Pianoforte-works: studies and elucidations",,Q124393839,,,,
"Che vai cercando",,,,,,
"Ah! mio cor",,,,,,
"Pietà Signore",,,,,,
"Domum tuam Domine",,,,,,
"O quam metuendus est",,,,,,
"Exaudi Domine preces servi tui",,,,,,
"Regnum mundi, et omnem ornatum saeculi",,,,,,
"Intercessio nos, quaesumus Domine",,,,,,
"Serve bone et fidelis",,,,,,
"Euge serve bone",,,,,,
"Similabo eum viro sapienti",,,,,,
"Dum esset summus pontifex",,,,,,
"Ecce sacerdos magnus",,Q3046901,,,,
"Istorum est enim regnum coelorum",,,,,,
"Laetamini in Domino",,,,,,
"Desiderium anima ejus tribuisti ei Domine",,,,,,
"Honestum fecit illum Dominus",,,,,,
"Beatus vir qui suffert tentationem",,,,,,
"Beati eritis",,,,,,
"Tollite jugum meum",,,,,,
"Estote fortes in bello",,,,,,
"Isti sunt viri sancti",,,,,,
"Triduanas a Domino",,,,,,
"Cantantibus organis",,,,,,
"Congratulamini mihi",,,,,,
"O beatum pontificem",,,,,,
"O quantus luctus hominum",,,,,,
"Vidi turbam magnam",,,,,,
"Salvator mundi salva nos omnes",,,,,,
"Omnes sancti angeli",,,,,,
"Factum est silentium in coelo",,,,,,
"Princeps gloriosissime",,,,,,
"Felix namque es sacra virgo Maria",,,,,,
"Cum jucunditate nativitatem beata Mariae celebremus",,,,,,
"Regali ex progenie",,,,,,
"Nativitas gloriosae Virginis Maria",,,,,,
"Confirma hoc Deus",,Q124358714,,,,
"La biondindina in gondoleta",song,Q124340347,,,,
"Oboe Quartet",,Q2530692,,,,
"Lamentationes Jeremiae Prophetae",lamentation,Q124315875,,,,
responsory,,Q604748,,,,
"Lamentations of Jeremiah the Prophet",,Q602859,,,,
Zulima,,Q109242111,,,,
Zoé,,Q109241526,,,,
"Žižka's Oak",singspiel,Q122311134,,,,
Zilda,,Q109002141,,,,
"Zenobia of Armenia",,Q6171120,,,,
"Zenobia di Palmira",,Q54998744,,,,
Zenobia,,Q6171128,,,,
Zenobia,,Q6171121,,,,
Zenobia,,Q6171123,,,,
Zenobia,,Q6171118,,,,
Zenobia,,Q2885743,,,,
Zenobia,,Q2879983,,,,
"Záviš of Falkenštejn",,Q11081715,,,,
Zara,,Q54991123,,,,
Zanetto,,Q751863,,,,
Zaira,,Q106089484,,,,
Zaira,,Q4023729,,,,
Zagranella,,Q109241899,,,,
"Zadig ed Astartea",,Q109241835,,,,
"Záboj a Ludiše",operetta,Q99973373,,,,
Záboj,,Q10861685,,,,
"Zabava Putyatishna",,Q24936527,,,,
Yolande,,Q65660775,,,,
Yava,,Q109241673,,,,
"Xindo reconosciuto",,Q111738877,,,,
Werther,,Q109244272,,,,
Wallace,,Q109241987,,,,
"Voglia di dote e non di moglie",,Q109241750,,,,
"Vladimír, bohův zvolenec",,Q11903536,,,,
"Vittor Pisani",,Q109241342,,,,
"Virtù d'amore",,Q109242807,,,,
Virginia,,Q109242029,,,,
Virginia,,Q109241976,,,,
"Violino di Cremona",,Q109242609,,,,
Violante,,Q55063996,,,,
Vineta,,Q11902793,,,,
Vielka,,Q15991014,,,,
Vespasiano,,Q55064379,,,,
Veronica,operetta,Q109244482,,,,
"Vendetta Slava",,Q109242584,,,,
Venceslao,,Q15852526,,,,
Vallombra,,Q109241952,,,,
"Vallace, o L'eroe scozzese",,Q60854403,,,,
"Valeria ossia la cieca",,Q109002136,,,,
"Valentine de Milan",,Q28154247,,,,
"Utro i vecher",,Q55064688,,,,
"Une nuit blanche",,Q21685623,,,,
"Una vendetta",,Q55063965,,,,
"Una notte negli Appennini",,Q109242657,,,,
"Una notte a Firenze",,Q11878348,,,,
"Una gita a Pompei",,Q109241553,,,,
"Una follia a Roma",,Q109241670,,,,
"Una festa di paese",,Q109241387,,,,
"Un'avventura di Scaramuccia",,Q47517196,,,,
"Un'avventura di Carnevale",,Q109244915,,,,
"Un vero originale",,Q109002138,,,,
"Un travestimento",,Q109241627,,,,
"Un tramonto",,Q109001776,,,,
"Un terno al lotto",,Q109241790,,,,
"Un sindaco in Garbugli",,Q109242147,,,,
"Un postillon en gage",operetta,Q30068631,,,,
"Un perfetto ricambio",,Q109241838,,,,
"Un matrimonio sotto la Repubblica",,Q109241355,,,,
"Un matrimonio per ragione",,Q109242213,,,,
"Un giorno di quarantena",,Q55064009,,,,
"Un geloso e la sua vedova",,Q109241647,,,,
"Un episodio del San Michele",,Q97186451,,,,
"Un effetto naturale",,Q109242817,,,,
"Un capriccio di donna",,Q109242577,,,,
"Un bacio al portatore",,Q109244938,,,,
